Date,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Winner,home_team_rank,home_team_points,home_team_previous_points,away_team_rank,away_team_points,away_team_previous_points,Home Team Champion,Away Team Champion
2014-06-26,Korea Republic,0.0,1.0,Belgium,2,28,1530.3,1526.02,2.0,1816.71,1821.92,0.0,0.0
2014-06-26,Algeria,1.0,1.0,Russia,0,37,1489.1,1480.59,33.0,1496.11,1493.42,0.0,0.0
2014-06-28,Brazil,1.0,1.0,Chile,0,1,1841.3,1837.56,29.0,1509.61,1514.86,5.0,0.0
2014-06-28,Colombia,2.0,0.0,Uruguay,1,17,1611.04,1604.07,14.0,1638.71,1640.95,0.0,2.0
2014-06-30,France,2.0,0.0,Nigeria,1,4,1759.78,1764.85,32.0,1498.47,1504.7,1.0,0.0
2014-06-30,Germany,2.0,1.0,Algeria,1,11,1650.21,1658.96,37.0,1489.1,1480.59,4.0,0.0
2014-07-04,Brazil,2.0,1.0,Colombia,1,1,1841.3,1837.56,17.0,1611.04,1604.07,5.0,0.0
2014-07-04,France,0.0,1.0,Germany,2,4,1759.78,1764.85,11.0,1650.21,1658.96,1.0,4.0
2014-07-08,Brazil,1.0,7.0,Germany,2,1,1841.3,1837.56,11.0,1650.21,1658.96,5.0,4.0
2014-07-12,Brazil,0.0,3.0,Netherlands,2,1,1841.3,1837.56,8.0,1694.51,1679.41,5.0,0.0
2014-07-13,Germany,1.0,0.0,Argentina,1,11,1650.21,1658.96,3.0,1773.88,1770.65,4.0,2.0
2014-07-09,Netherlands,0.0,0.0,Argentina,0,8,1694.51,1679.41,3.0,1773.88,1770.65,0.0,2.0
2014-07-05,Netherlands,0.0,0.0,Costa Rica,0,8,1694.51,1679.41,31.0,1503.59,1500.06,0.0,0.0
2014-07-05,Argentina,1.0,0.0,Belgium,1,3,1773.88,1770.65,2.0,1816.71,1821.92,2.0,0.0
2014-06-29,Netherlands,2.0,1.0,Mexico,1,8,1694.51,1679.41,13.0,1644.89,1649.57,0.0,0.0
2014-06-29,Costa Rica,1.0,1.0,Greece,0,31,1503.59,1500.06,52.0,1437.6,1441.45,0.0,0.0
2014-07-01,Argentina,1.0,0.0,Switzerland,1,3,1773.88,1770.65,15.0,1635.92,1621.43,2.0,0.0
2014-07-01,Belgium,2.0,1.0,USA,1,2,1816.71,1821.92,16.0,1627.48,1635.01,0.0,0.0
2014-06-28,Brazil,1.0,1.0,Chile,0,1,1841.3,1837.56,29.0,1509.61,1514.86,5.0,0.0
2014-06-28,Colombia,2.0,0.0,Uruguay,1,17,1611.04,1604.07,14.0,1638.71,1640.95,0.0,2.0
2014-06-29,Netherlands,2.0,1.0,Mexico,1,8,1694.51,1679.41,13.0,1644.89,1649.57,0.0,0.0
2014-06-29,Costa Rica,1.0,1.0,Greece,0,31,1503.59,1500.06,52.0,1437.6,1441.45,0.0,0.0
2014-06-30,France,2.0,0.0,Nigeria,1,4,1759.78,1764.85,32.0,1498.47,1504.7,1.0,0.0
2014-06-30,Germany,2.0,1.0,Algeria,1,11,1650.21,1658.96,37.0,1489.1,1480.59,4.0,0.0
2014-07-01,Argentina,1.0,0.0,Switzerland,1,3,1773.88,1770.65,15.0,1635.92,1621.43,2.0,0.0
2014-07-01,Belgium,2.0,1.0,USA,1,2,1816.71,1821.92,16.0,1627.48,1635.01,0.0,0.0
2014-07-04,France,0.0,1.0,Germany,2,4,1759.78,1764.85,11.0,1650.21,1658.96,1.0,4.0
2014-07-04,Brazil,2.0,1.0,Colombia,1,1,1841.3,1837.56,17.0,1611.04,1604.07,5.0,0.0
2014-07-05,Argentina,1.0,0.0,Belgium,1,3,1773.88,1770.65,2.0,1816.71,1821.92,2.0,0.0
2014-07-05,Netherlands,0.0,0.0,Costa Rica,0,8,1694.51,1679.41,31.0,1503.59,1500.06,0.0,0.0
2014-07-08,Brazil,1.0,7.0,Germany,2,1,1841.3,1837.56,11.0,1650.21,1658.96,5.0,4.0
2014-07-09,Netherlands,0.0,0.0,Argentina,0,8,1694.51,1679.41,3.0,1773.88,1770.65,0.0,2.0
2014-07-12,Brazil,0.0,3.0,Netherlands,2,1,1841.3,1837.56,8.0,1694.51,1679.41,5.0,0.0
2014-07-13,Germany,1.0,0.0,Argentina,1,11,1650.21,1658.96,3.0,1773.88,1770.65,4.0,2.0
1971-11-14,Korea Republic,1.0,1.0,Vietnam,0,28,1530.3,1526.02,96.0,1226.65,1218.84,0.0,0.0
1972-05-17,Thailand,1.0,1.0,Korea Republic,0,111,1174.92,1170.69,28.0,1530.3,1526.02,0.0,0.0
1973-04-21,Senegal,1.0,0.0,Ghana,1,18,1584.38,1584.59,61.0,1393.0,1393.47,0.0,0.0
1973-07-26,Malaysia,0.0,0.0,Kuwait,0,146,1062.32,1057.59,149.0,1053.41,1053.41,0.0,0.0
1973-07-28,Myanmar,0.0,0.0,Korea Republic,0,158,1007.89,1011.91,28.0,1530.3,1526.02,0.0,0.0
1973-08-23,Algeria,0.0,0.0,Syria,0,37,1489.1,1480.59,90.0,1255.92,1265.03,0.0,0.0
1973-08-25,Algeria,0.0,0.0,Iraq,0,37,1489.1,1480.59,68.0,1343.01,1338.91,0.0,0.0
1974-03-28,Qatar,1.0,1.0,United Arab Emirates,0,50,1439.89,1441.97,70.0,1337.57,1346.09,0.0,0.0
1974-07-24,Hong Kong,2.0,2.0,Indonesia,0,145,1062.39,1058.37,152.0,1033.9,1019.19,0.0,0.0
1974-08-01,India,0.0,0.0,Indonesia,0,106,1192.09,1198.65,152.0,1033.9,1019.19,0.0,0.0
1974-10-09,Syria,1.0,1.0,Morocco,0,90,1255.92,1265.03,22.0,1563.5,1558.35,0.0,0.0
1974-11-22,Libya,1.0,0.0,Tunisia,1,120,1154.25,1148.36,30.0,1507.54,1507.86,0.0,0.0
1974-12-18,Korea Republic,0.0,0.0,Malaysia,0,28,1530.3,1526.02,146.0,1062.32,1057.59,0.0,0.0
1975-07-13,Morocco,2.0,0.0,Ghana,1,22,1563.5,1558.35,61.0,1393.0,1393.47,0.0,0.0
1976-06-20,Czechoslovakia,2.0,2.0,Germany,0,64,24.0,24.0,11.0,1650.21,1658.96,0.0,4.0
1976-06-20,Czechoslovakia,2.0,2.0,Germany,0,64,24.0,24.0,11.0,1650.21,1658.96,0.0,4.0
1976-12-22,Korea Republic,1.0,1.0,Malaysia,0,28,1530.3,1526.02,146.0,1062.32,1057.59,0.0,0.0
1977-01-09,Tunisia,1.0,1.0,Morocco,0,30,1507.54,1507.86,22.0,1563.5,1558.35,0.0,0.0
1977-03-22,Argentina,1.0,1.0,Iran,0,3,1773.88,1770.65,20.0,1564.61,1558.64,2.0,0.0
1977-06-26,Zambia,2.0,0.0,Algeria,1,88,1267.41,1270.8,37.0,1489.1,1480.59,0.0,0.0
1977-07-27,Iran,1.0,1.0,Morocco,0,20,1564.61,1558.64,22.0,1563.5,1558.35,0.0,0.0
1977-08-31,Paraguay,2.0,0.0,Argentina,1,47,1448.77,1440.13,3.0,1773.88,1770.65,0.0,2.0
1979-04-29,Cameroon,3.0,0.0,Guinea,1,43,1471.44,1484.95,83.0,1290.47,1294.89,0.0,0.0
1979-05-22,Argentina,0.0,0.0,Netherlands,0,3,1773.88,1770.65,8.0,1694.51,1679.41,2.0,0.0
1980-03-19,Algeria,2.0,2.0,Egypt,0,37,1489.1,1480.59,39.0,1486.44,1482.63,0.0,0.0
1980-06-21,Italy,1.0,1.0,Czechoslovakia,0,6,1726.14,1713.86,64.0,24.0,24.0,4.0,0.0
1980-06-21,Italy,1.0,1.0,Czechoslovakia,0,6,1726.14,1713.86,64.0,24.0,24.0,4.0,0.0
1980-07-12,Nigeria,2.0,0.0,Tunisia,1,32,1498.47,1504.7,30.0,1507.54,1507.86,0.0,0.0
1980-11-30,Zambia,2.0,0.0,Morocco,1,88,1267.41,1270.8,22.0,1563.5,1558.35,0.0,0.0
1980-12-31,Hong Kong,0.0,0.0,China PR,0,145,1062.39,1058.37,79.0,1305.06,1305.06,0.0,0.0
1982-02-21,Ivory Coast,1.0,1.0,Togo,0,48,1443.06,1435.91,127.0,1128.92,1130.22,0.0,0.0
1982-02-22,Ivory Coast,1.0,1.0,Burkina Faso,0,48,1443.06,1435.91,54.0,1432.25,1425.64,0.0,0.0
1982-03-19,Libya,1.0,1.0,Ghana,0,120,1154.25,1148.36,61.0,1393.0,1393.47,0.0,0.0
1982-05-17,Thailand,0.0,0.0,Korea Republic,0,111,1174.92,1170.69,28.0,1530.3,1526.02,0.0,0.0
1982-10-17,Indonesia,0.0,0.0,Malaysia,0,152,1033.9,1019.19,146.0,1062.32,1057.59,0.0,0.0
1983-02-06,Senegal,2.0,0.0,Niger,1,18,1584.38,1584.59,121.0,1152.8,1155.23,0.0,0.0
1983-04-22,Egypt,2.0,0.0,Congo,1,39,1486.44,1482.63,100.0,1208.79,1215.09,0.0,0.0
1983-08-28,Morocco,0.0,0.0,Nigeria,0,22,1563.5,1558.35,32.0,1498.47,1504.7,0.0,0.0
1983-10-20,Brazil,0.0,0.0,Paraguay,0,1,1841.3,1837.56,47.0,1448.77,1440.13,5.0,0.0
1983-12-15,Ivory Coast,1.0,1.0,Mali,0,48,1443.06,1435.91,46.0,1448.85,1442.88,0.0,0.0
1983-12-18,Mali,0.0,0.0,Nigeria,0,46,1448.85,1442.88,32.0,1498.47,1504.7,0.0,0.0
1984-02-19,Sierra Leone,0.0,0.0,Senegal,0,117,1160.31,1169.71,18.0,1584.38,1584.59,0.0,0.0
1984-03-14,Algeria,0.0,0.0,Cameroon,0,37,1489.1,1480.59,43.0,1471.44,1484.95,0.0,0.0
1984-03-14,Egypt,2.0,2.0,Nigeria,0,39,1486.44,1482.63,32.0,1498.47,1504.7,0.0,0.0
1984-03-28,Iraq,1.0,1.0,Qatar,0,68,1343.01,1338.91,50.0,1439.89,1441.97,0.0,0.0
1984-06-24,Denmark,1.0,1.0,Spain,0,10,1666.57,1665.47,7.0,1715.22,1716.93,0.0,1.0
1984-07-15,Senegal,1.0,0.0,Angola,1,18,1584.38,1584.59,119.0,1155.9,1149.08,0.0,0.0
1984-11-28,Ghana,1.0,1.0,Togo,0,61,1393.0,1393.47,127.0,1128.92,1130.22,0.0,0.0
1984-12-13,Saudi Arabia,1.0,1.0,Iran,0,51,1437.78,1435.74,20.0,1564.61,1558.64,0.0,0.0
1984-12-16,Iran,1.0,1.0,Kuwait,0,20,1564.61,1558.64,149.0,1053.41,1053.41,0.0,0.0
1984-12-20,Congo,2.0,2.0,Cameroon,0,100,1208.79,1215.09,43.0,1471.44,1484.95,0.0,0.0
1985-04-21,Madagascar,1.0,0.0,Egypt,1,102,1200.74,1193.78,39.0,1486.44,1482.63,0.0,0.0
1985-07-10,Bahrain,1.0,1.0,Qatar,0,85,1280.64,1289.25,50.0,1439.89,1441.97,0.0,0.0
1985-07-12,Saudi Arabia,0.0,0.0,Qatar,0,51,1437.78,1435.74,50.0,1439.89,1441.97,0.0,0.0
1986-03-21,Egypt,0.0,0.0,Cameroon,0,39,1486.44,1482.63,43.0,1471.44,1484.95,0.0,0.0
1986-10-19,Gabon,1.0,0.0,Angola,1,81,1301.84,1301.84,119.0,1155.9,1149.08,0.0,0.0
1987-03-02,Senegal,0.0,0.0,Sierra Leone,0,18,1584.38,1584.59,117.0,1160.31,1169.71,0.0,0.0
1987-06-19,Australia,0.0,0.0,Egypt,0,38,1488.72,1483.73,39.0,1486.44,1482.63,0.0,0.0
1987-06-21,Korea Republic,1.0,1.0,Australia,0,28,1530.3,1526.02,38.0,1488.72,1483.73,0.0,0.0
1987-07-19,Congo DR,0.0,0.0,Senegal,0,73,1333.92,1332.84,18.0,1584.38,1584.59,0.0,0.0
1988-01-06,Korea Republic,1.0,1.0,Egypt,0,28,1530.3,1526.02,39.0,1486.44,1482.63,0.0,0.0
1988-03-23,Algeria,1.0,1.0,Nigeria,0,37,1489.1,1480.59,32.0,1498.47,1504.7,0.0,0.0
1988-03-26,Morocco,1.0,1.0,Algeria,0,22,1563.5,1558.35,37.0,1489.1,1480.59,0.0,0.0
1988-03-31,Germany,1.0,1.0,Sweden,0,11,1650.21,1658.96,25.0,1553.33,1563.44,4.0,0.0
1988-05-05,Mali,1.0,1.0,Senegal,0,46,1448.85,1442.88,18.0,1584.38,1584.59,0.0,0.0
1988-05-28,Canada,0.0,0.0,Greece,0,41,1475.0,1473.82,52.0,1437.6,1441.45,0.0,0.0
1988-07-19,Egypt,0.0,0.0,Syria,0,39,1486.44,1482.63,90.0,1255.92,1265.03,0.0,0.0
1988-07-21,Iraq,1.0,1.0,Syria,0,68,1343.01,1338.91,90.0,1255.92,1265.03,0.0,0.0
1988-09-29,Chile,0.0,0.0,Ecuador,0,29,1509.61,1514.86,44.0,1464.39,1463.74,0.0,0.0
1988-12-17,China PR,0.0,0.0,Iran,0,79,1305.06,1305.06,20.0,1564.61,1558.64,0.0,0.0
1988-12-18,Korea Republic,0.0,0.0,Saudi Arabia,0,28,1530.3,1526.02,51.0,1437.78,1435.74,0.0,0.0
1989-04-23,Ghana,1.0,0.0,Gabon,1,61,1393.0,1393.47,81.0,1301.84,1301.84,0.0,0.0
1989-11-08,Iran,2.0,2.0,Uganda,0,20,1564.61,1558.64,89.0,1260.69,1264.56,0.0,0.0
1989-11-12,Iraq,1.0,1.0,Uganda,0,68,1343.01,1338.91,89.0,1260.69,1264.56,0.0,0.0
1989-12-11,Chad,0.0,0.0,Cameroon,0,181,930.22,931.98,43.0,1471.44,1484.95,0.0,0.0
1990-01-28,Nigeria,1.0,1.0,Senegal,0,32,1498.47,1504.7,18.0,1584.38,1584.59,0.0,0.0
1990-02-04,USA,1.0,1.0,Colombia,0,16,1627.48,1635.01,17.0,1611.04,1604.07,0.0,0.0
1990-02-20,Colombia,0.0,0.0,Russia,0,17,1611.04,1604.07,33.0,1496.11,1493.42,0.0,0.0
1990-08-03,China PR,1.0,1.0,Korea Republic,0,79,1305.06,1305.06,28.0,1530.3,1526.02,0.0,0.0
1991-01-21,Cameroon,0.0,0.0,Algeria,0,43,1471.44,1484.95,37.0,1489.1,1480.59,0.0,0.0
1991-01-21,Senegal,0.0,0.0,Ivory Coast,0,18,1584.38,1584.59,48.0,1443.06,1435.91,0.0,0.0
1991-01-22,Senegal,2.0,2.0,Algeria,0,18,1584.38,1584.59,37.0,1489.1,1480.59,0.0,0.0
1991-01-23,Ivory Coast,1.0,1.0,Cameroon,0,48,1443.06,1435.91,43.0,1471.44,1484.95,0.0,0.0
1991-06-14,Korea Republic,0.0,0.0,Australia,0,28,1530.3,1526.02,38.0,1488.72,1483.73,0.0,0.0
1991-06-16,Italy,1.0,1.0,Russia,0,6,1726.14,1713.86,33.0,1496.11,1493.42,4.0,0.0
1991-07-07,USA,0.0,0.0,Honduras,0,16,1627.48,1635.01,80.0,1301.98,1299.69,0.0,0.0
1991-08-08,Czechoslovakia,0.0,0.0,Yugoslavia,0,64,24.0,24.0,6.0,64.0,64.0,0.0,0.0
1991-08-08,Czechoslovakia,0.0,0.0,Yugoslavia,0,64,24.0,24.0,6.0,64.0,64.0,0.0,0.0
1991-08-08,Czechoslovakia,0.0,0.0,Yugoslavia,0,64,24.0,24.0,6.0,64.0,64.0,0.0,0.0
1991-08-08,Czechoslovakia,0.0,0.0,Yugoslavia,0,64,24.0,24.0,6.0,64.0,64.0,0.0,0.0
1991-09-28,Egypt,0.0,0.0,Mali,0,39,1486.44,1482.63,46.0,1448.85,1442.88,0.0,0.0
1992-01-23,Cameroon,0.0,0.0,Ivory Coast,0,43,1471.44,1484.95,48.0,1443.06,1435.91,0.0,0.0
1992-01-26,Ghana,0.0,0.0,Ivory Coast,0,61,1393.0,1393.47,48.0,1443.06,1435.91,0.0,0.0
1992-06-22,Netherlands,2.0,2.0,Denmark,0,8,1694.51,1679.41,10.0,1666.57,1665.47,0.0,0.0
1992-06-27,Cuba,1.0,1.0,France,0,167,978.65,978.65,4.0,1759.78,1764.85,0.0,1.0
1992-08-29,Japan,2.0,2.0,Korea Republic,0,24,1559.54,1554.69,28.0,1530.3,1526.02,0.0,0.0
1992-09-15,Syria,0.0,0.0,Egypt,0,90,1255.92,1265.03,39.0,1486.44,1482.63,0.0,0.0
1992-11-08,China PR,1.0,1.0,United Arab Emirates,0,79,1305.06,1305.06,70.0,1337.57,1346.09,0.0,0.0
1993-01-23,Japan,1.0,1.0,Switzerland,0,24,1559.54,1554.69,15.0,1635.92,1621.43,0.0,0.0
1993-02-24,Argentina,1.0,1.0,Denmark,0,3,1773.88,1770.65,10.0,1666.57,1665.47,2.0,0.0
1993-05-27,Bolivia,2.0,1.0,Paraguay,1,82,1296.28,1298.81,47.0,1448.77,1440.13,0.0,0.0
1993-05-28,France,1.0,1.0,Saint Kitts and Nevis,0,4,1759.78,1764.85,0.0,0.0,0.0,1.0,0.0
1993-05-30,Jamaica,0.0,0.0,France,0,64,1378.86,1382.06,4.0,1759.78,1764.85,0.0,1.0
1993-06-26,Colombia,1.0,1.0,Uruguay,0,17,1611.04,1604.07,14.0,1638.71,1640.95,0.0,2.0
1993-06-27,Brazil,1.0,1.0,Argentina,0,1,1841.3,1837.56,3.0,1773.88,1770.65,5.0,2.0
1993-07-01,Colombia,0.0,0.0,Argentina,0,17,1611.04,1604.07,3.0,1773.88,1770.65,0.0,2.0
1993-08-15,Australia,2.0,1.0,Canada,1,38,1488.72,1483.73,41.0,1475.0,1473.82,0.0,0.0
1994-04-06,Nigeria,2.0,2.0,Ivory Coast,0,32,1498.47,1504.7,48.0,1443.06,1435.91,0.0,0.0
1995-01-10,Denmark,1.0,1.0,Mexico,0,10,1666.57,1665.47,13.0,1644.89,1649.57,0.0,0.0
1995-01-13,Mexico,1.0,1.0,Nigeria,0,13,1644.89,1649.57,32.0,1498.47,1504.7,0.0,0.0
1995-02-26,Japan,2.0,2.0,Korea Republic,0,24,1559.54,1554.69,28.0,1530.3,1526.02,0.0,0.0
1995-06-09,Paraguay,0.0,0.0,Bolivia,0,47,1448.77,1440.13,82.0,1296.28,1298.81,0.0,0.0
1995-07-16,Paraguay,1.0,1.0,Colombia,0,47,1448.77,1440.13,17.0,1611.04,1604.07,0.0,0.0
1995-07-17,Brazil,2.0,2.0,Argentina,0,1,1841.3,1837.56,3.0,1773.88,1770.65,5.0,2.0
1995-07-17,USA,0.0,0.0,Mexico,0,16,1627.48,1635.01,13.0,1644.89,1649.57,0.0,0.0
1995-07-23,Uruguay,1.0,1.0,Brazil,0,14,1638.71,1640.95,1.0,1841.3,1837.56,2.0,5.0
1995-12-02,Algeria,0.0,0.0,Ivory Coast,0,37,1489.1,1480.59,48.0,1443.06,1435.91,0.0,0.0
1995-12-02,Gabon,0.0,0.0,Cameroon,0,81,1301.84,1301.84,43.0,1471.44,1484.95,0.0,0.0
1995-12-07,Honduras,1.0,1.0,Costa Rica,0,80,1301.98,1299.69,31.0,1503.59,1500.06,0.0,0.0
1996-01-28,Gabon,1.0,1.0,Tunisia,0,81,1301.84,1301.84,30.0,1507.54,1507.86,0.0,0.0
1996-02-22,Japan,1.0,1.0,Sweden,0,24,1559.54,1554.69,25.0,1553.33,1563.44,0.0,0.0
1996-04-28,Barbados,2.0,0.0,Jamaica,1,166,982.27,982.27,64.0,1378.86,1382.06,0.0,0.0
1996-06-05,France,1.0,1.0,Suriname,0,4,1759.78,1764.85,139.0,1077.3,1072.24,1.0,0.0
1996-06-22,England,0.0,0.0,Spain,0,5,1728.47,1737.46,7.0,1715.22,1716.93,1.0,1.0
1996-06-22,France,0.0,0.0,Netherlands,0,4,1759.78,1764.85,8.0,1694.51,1679.41,1.0,0.0
1996-06-26,England,1.0,1.0,Germany,0,5,1728.47,1737.46,11.0,1650.21,1658.96,1.0,4.0
1996-06-26,France,0.0,0.0,Czechia,0,4,1759.78,1764.85,35.0,1492.21,1502.9,1.0,0.0
1996-12-11,Morocco,2.0,2.0,Croatia,0,22,1563.5,1558.35,12.0,1645.64,1632.15,0.0,0.0
1996-12-12,Croatia,1.0,1.0,Czechia,0,12,1645.64,1632.15,35.0,1492.21,1502.9,0.0,0.0
1996-12-19,Iran,0.0,0.0,Saudi Arabia,0,20,1564.61,1558.64,51.0,1437.78,1435.74,0.0,0.0
1996-12-21,Iran,1.0,1.0,Kuwait,0,20,1564.61,1558.64,149.0,1053.41,1053.41,0.0,0.0
1996-12-21,United Arab Emirates,0.0,0.0,Saudi Arabia,0,70,1337.57,1346.09,51.0,1437.78,1435.74,0.0,0.0
1997-02-07,Russia,1.0,1.0,Serbia,0,33,1496.11,1493.42,21.0,1563.62,1549.53,0.0,0.0
1997-04-10,India,1.0,1.0,Iraq,0,106,1192.09,1198.65,68.0,1343.01,1338.91,0.0,0.0
1997-06-22,Ecuador,1.0,1.0,Mexico,0,44,1464.39,1463.74,13.0,1644.89,1649.57,0.0,0.0
1997-07-10,Trinidad and Tobago,1.0,1.0,Jamaica,0,104,1195.29,1205.85,64.0,1378.86,1382.06,0.0,0.0
1997-10-20,Haiti,2.0,2.0,Cuba,0,87,1269.07,1269.07,167.0,978.65,978.65,0.0,0.0
1997-10-22,Cuba,1.0,1.0,Cameroon,0,167,978.65,978.65,43.0,1471.44,1484.95,0.0,0.0
1998-01-31,Egypt,1.0,1.0,Korea Republic,0,39,1486.44,1482.63,28.0,1530.3,1526.02,0.0,0.0
1998-01-31,Iran,1.0,1.0,Chile,0,20,1564.61,1558.64,29.0,1509.61,1514.86,0.0,0.0
1998-02-21,Burkina Faso,1.0,1.0,Tunisia,0,54,1432.25,1425.64,30.0,1507.54,1507.86,0.0,0.0
1998-02-21,Ivory Coast,0.0,0.0,Egypt,0,48,1443.06,1435.91,39.0,1486.44,1482.63,0.0,0.0
1998-02-27,Burkina Faso,4.0,4.0,Congo DR,0,54,1432.25,1425.64,73.0,1333.92,1332.84,0.0,0.0
1998-04-22,Hungary,0.0,0.0,North Macedonia,0,36,1492.2,1486.76,65.0,1358.51,1375.2,0.0,0.0
1998-05-29,Belgium,0.0,0.0,England,0,2,1816.71,1821.92,5.0,1728.47,1737.46,0.0,1.0
1998-05-29,Morocco,2.0,2.0,France,0,22,1563.5,1558.35,4.0,1759.78,1764.85,0.0,1.0
1998-09-05,Indonesia,3.0,3.0,Thailand,0,152,1033.9,1019.19,111.0,1174.92,1170.69,0.0,0.0
1998-11-17,Guatemala,3.0,3.0,Honduras,0,118,1156.7,1161.96,80.0,1301.98,1299.69,0.0,0.0
1998-11-18,Guatemala,2.0,2.0,Mexico,0,118,1156.7,1161.96,13.0,1644.89,1649.57,0.0,0.0
1998-12-02,United Arab Emirates,3.0,3.0,Korea DPR,0,70,1337.57,1346.09,112.0,1169.96,1169.96,0.0,0.0
1999-06-16,Thailand,2.0,2.0,New Zealand,0,111,1174.92,1170.69,105.0,1193.98,1198.96,0.0,0.0
1999-06-19,New Zealand,0.0,0.0,Poland,0,105,1193.98,1198.96,26.0,1548.59,1546.18,0.0,0.0
1999-07-10,Mexico,3.0,3.0,Peru,0,13,1644.89,1649.57,23.0,1561.01,1562.24,0.0,0.0
1999-07-10,Paraguay,1.0,1.0,Uruguay,0,47,1448.77,1440.13,14.0,1638.71,1640.95,0.0,2.0
1999-07-13,Uruguay,1.0,1.0,Chile,0,14,1638.71,1640.95,29.0,1509.61,1514.86,2.0,0.0
1999-07-31,Namibia,1.0,1.0,South Africa,0,115,1164.13,1164.13,67.0,1349.59,1350.55,0.0,0.0
1999-11-26,Gabon,0.0,0.0,Togo,0,81,1301.84,1301.84,127.0,1128.92,1130.22,0.0,0.0
2000-02-04,Romania,1.0,1.0,Georgia,0,53,1434.68,1427.84,78.0,1307.34,1296.46,0.0,0.0
2000-02-12,South Africa,2.0,2.0,Tunisia,0,67,1349.59,1350.55,30.0,1507.54,1507.86,0.0,0.0
2000-02-13,Nigeria,2.0,2.0,Cameroon,0,32,1498.47,1504.7,43.0,1471.44,1484.95,0.0,0.0
2000-02-19,USA,2.0,2.0,Colombia,0,16,1627.48,1635.01,17.0,1611.04,1604.07,0.0,0.0
2000-05-11,Senegal,2.0,2.0,Mali,0,18,1584.38,1584.59,46.0,1448.85,1442.88,0.0,0.0
2000-05-20,Malawi,0.0,0.0,Angola,0,124,1144.97,1144.77,119.0,1155.9,1149.08,0.0,0.0
2000-05-21,Barbados,1.0,1.0,Cuba,0,166,982.27,982.27,167.0,978.65,978.65,0.0,0.0
2000-06-04,France,2.0,2.0,Japan,0,4,1759.78,1764.85,24.0,1559.54,1554.69,1.0,0.0
2000-06-07,Iran,1.0,1.0,Egypt,0,20,1564.61,1558.64,39.0,1486.44,1482.63,0.0,0.0
2000-06-29,Netherlands,0.0,0.0,Italy,0,8,1694.51,1679.41,6.0,1726.14,1713.86,0.0,4.0
2000-09-03,Togo,2.0,0.0,Sierra Leone,1,127,1128.92,1130.22,117.0,1160.31,1169.71,0.0,0.0
2000-10-04,United Arab Emirates,1.0,1.0,Korea Republic,0,70,1337.57,1346.09,28.0,1530.3,1526.02,0.0,0.0
2001-01-17,China PR,0.0,0.0,Egypt,0,79,1305.06,1305.06,39.0,1486.44,1482.63,0.0,0.0
2001-01-27,Korea Republic,1.0,1.0,Paraguay,0,28,1530.3,1526.02,47.0,1448.77,1440.13,0.0,0.0
2001-07-28,Uruguay,2.0,2.0,Honduras,0,14,1638.71,1640.95,80.0,1301.98,1299.69,2.0,0.0
2001-08-03,China PR,2.0,2.0,Korea DPR,0,79,1305.06,1305.06,112.0,1169.96,1169.96,0.0,0.0
2001-08-03,Kuwait,1.0,1.0,Trinidad and Tobago,0,149,1053.41,1053.41,104.0,1195.29,1205.85,0.0,0.0
2001-08-05,Kuwait,1.0,1.0,Korea DPR,0,149,1053.41,1053.41,112.0,1169.96,1169.96,0.0,0.0
2001-08-18,Zambia,1.0,1.0,Angola,0,88,1267.41,1270.8,119.0,1155.9,1149.08,0.0,0.0
2001-10-24,Tanzania,2.0,2.0,Congo DR,0,130,1119.89,1121.91,73.0,1333.92,1332.84,0.0,0.0
2002-01-06,France,3.0,3.0,Haiti,0,4,1759.78,1764.85,87.0,1269.07,1269.07,1.0,0.0
2002-01-26,Canada,1.0,1.0,France,0,41,1475.0,1473.82,4.0,1759.78,1764.85,0.0,1.0
2002-01-27,Mexico,0.0,0.0,Korea Republic,0,13,1644.89,1649.57,28.0,1530.3,1526.02,0.0,0.0
2002-01-30,USA,0.0,0.0,Canada,0,16,1627.48,1635.01,41.0,1475.0,1473.82,0.0,0.0
2002-02-10,Senegal,0.0,0.0,Cameroon,0,18,1584.38,1584.59,43.0,1471.44,1484.95,0.0,0.0
2002-02-12,Cyprus,1.0,1.0,Switzerland,0,110,1183.82,1180.52,15.0,1635.92,1621.43,0.0,0.0
2002-02-15,China PR,0.0,0.0,Slovenia,0,79,1305.06,1305.06,63.0,1384.04,1372.48,0.0,0.0
2002-02-16,Thailand,0.0,0.0,Korea DPR,0,111,1174.92,1170.69,112.0,1169.96,1169.96,0.0,0.0
2002-03-30,Botswana,0.0,0.0,South Africa,0,148,1056.46,1060.17,67.0,1349.59,1350.55,0.0,0.0
2002-05-17,Russia,1.0,1.0,Belarus,0,33,1496.11,1493.42,97.0,1221.06,1226.55,0.0,0.0
2002-05-19,Russia,1.0,1.0,Serbia,0,33,1496.11,1493.42,21.0,1563.62,1549.53,0.0,0.0
2002-07-21,South Africa,0.0,0.0,Madagascar,0,67,1349.59,1350.55,102.0,1200.74,1193.78,0.0,0.0
2002-09-05,Iraq,0.0,0.0,Iran,0,68,1343.01,1338.91,20.0,1564.61,1558.64,0.0,0.0
2002-09-07,Syria,2.0,2.0,Iran,0,90,1255.92,1265.03,20.0,1564.61,1558.64,0.0,0.0
2002-09-17,Iran,1.0,1.0,Morocco,0,20,1564.61,1558.64,22.0,1563.5,1558.35,0.0,0.0
